Strategy ID,b,m,L_target,L_trigger,TIME_PERIOD,Value
CPPI for TDF 2017-10-31,1.0,5.400000000000004,1.25,,2017-10-31,124.67660775433424
CPPI for TDF 2017-10-31,1.0,5.450000000000004,1.25,,2017-10-31,124.53763322304795
CPPI for TDF 2017-10-31,1.0,5.5000000000000036,1.25,,2017-10-31,124.41869071121762
CPPI for TDF 2017-10-31,1.0,5.550000000000004,1.25,,2017-10-31,124.3208255006966
CPPI for TDF 2017-10-31,1.0,5.600000000000004,1.25,,2017-10-31,124.22942498304658
CPPI for TDF 2017-10-31,1.0,5.650000000000004,1.25,,2017-10-31,124.14432794269722
CPPI for TDF 2017-10-31,1.0,5.700000000000005,1.25,,2017-10-31,124.06535821792613
CPPI for TDF 2017-10-31,1.0,5.750000000000004,1.25,,2017-10-31,123.9923259064834
CPPI for TDF 2017-10-31,1.0,5.800000000000004,1.25,,2017-10-31,123.92502861925209
CPPI for TDF 2017-10-31,1.0,5.850000000000004,1.25,,2017-10-31,123.86325277472832
CPPI for TDF 2017-10-31,1.0,5.900000000000004,1.25,,2017-10-31,123.80677492694339
CPPI for TDF 2017-10-31,1.0,5.950000000000005,1.25,,2017-10-31,123.75536311916706
CPPI for TDF 2017-11-30,1.0,1.0,1.25,,2017-11-30,161.72660735122142
CPPI for TDF 2017-11-30,1.0,1.05,1.25,,2017-11-30,161.92097436931698
CPPI for TDF 2017-11-30,1.0,1.1,1.25,,2017-11-30,162.08839283731953
CPPI for TDF 2017-11-30,1.0,1.1500000000000001,1.25,,2017-11-30,162.22834107251725
CPPI for TDF 2017-11-30,1.0,1.2000000000000002,1.25,,2017-11-30,162.34034663016251
CPPI for TDF 2017-11-30,1.0,1.2500000000000002,1.25,,2017-11-30,162.42398834420675
CPPI for TDF 2017-11-30,1.0,1.3000000000000003,1.25,,2017-11-30,162.47889824256157
CPPI for TDF 2017-11-30,1.0,1.3500000000000003,1.25,,2017-11-30,162.50476332708695
CPPI for TDF 2017-11-30,1.0,1.4000000000000004,1.25,,2017-11-30,162.5013272088696
CPPI for TDF 2017-11-30,1.0,1.4500000000000004,1.25,,2017-11-30,162.4683915897134
CPPI for TDF 2017-11-30,1.0,1.5000000000000004,1.25,,2017-11-30,162.4058175812146
CPPI for TDF 2017-11-30,1.0,1.5500000000000005,1.25,,2017-11-30,162.3135268532752
CPPI for TDF 2017-11-30,1.0,1.6000000000000005,1.25,,2017-11-30,162.191502604457
CPPI for TDF 2017-11-30,1.0,1.6500000000000006,1.25,,2017-11-30,162.03979034713697
CPPI for TDF 2017-11-30,1.0,1.7000000000000006,1.25,,2017-11-30,161.85849850109798
CPPI for TDF 2017-11-30,1.0,1.7500000000000007,1.25,,2017-11-30,161.64779878982614
CPPI for TDF 2017-11-30,1.0,1.8000000000000007,1.25,,2017-11-30,161.40792643454785
CPPI for TDF 2017-11-30,1.0,1.8500000000000008,1.25,,2017-11-30,161.13918014176204
CPPI for TDF 2017-11-30,1.0,1.9000000000000008,1.25,,2017-11-30,160.84192188086706
CPPI for TDF 2017-11-30,1.0,1.9500000000000008,1.25,,2017-11-30,160.51657644926996
CPPI for TDF 2017-11-30,1.0,2.000000000000001,1.25,,2017-11-30,160.16363082326689
CPPI for TDF 2017-11-30,1.0,2.0500000000000007,1.25,,2017-11-30,159.78363329387872
CPPI for TDF 2017-11-30,1.0,2.100000000000001,1.25,,2017-11-30,159.37719238770296
CPPI for TDF 2017-11-30,1.0,2.1500000000000012,1.25,,2017-11-30,158.9449755738276
CPPI for TDF 2017-11-30,1.0,2.200000000000001,1.25,,2017-11-30,158.48770775878245
CPPI for TDF 2017-11-30,1.0,2.250000000000001,1.25,,2017-11-30,158.00616957246092
CPPI for TDF 2017-11-30,1.0,2.300000000000001,1.25,,2017-11-30,157.50119544893255
CPPI for TDF 2017-11-30,1.0,2.3500000000000014,1.25,,2017-11-30,156.97367150700774
CPPI for TDF 2017-11-30,1.0,2.4000000000000012,1.25,,2017-11-30,156.4245332364257
CPPI for TDF 2017-11-30,1.0,2.450000000000001,1.25,,2017-11-30,155.85476299643437
CPPI for TDF 2017-11-30,1.0,2.5000000000000013,1.25,,2017-11-30,155.26538733452438
CPPI for TDF 2017-11-30,1.0,2.5500000000000016,1.25,,2017-11-30,154.65747413397654
CPPI for TDF 2017-11-30,1.0,2.6000000000000014,1.25,,2017-11-30,154.03212959976656
CPPI for TDF 2017-11-30,1.0,2.6500000000000012,1.25,,2017-11-30,153.39049509327765
CPPI for TDF 2017-11-30,1.0,2.7000000000000015,1.25,,2017-11-30,152.73374382704566
CPPI for TDF 2017-11-30,1.0,2.7500000000000018,1.25,,2017-11-30,152.06307743159823
CPPI for TDF 2017-11-30,1.0,2.8000000000000016,1.25,,2017-11-30,151.37972240716618
CPPI for TDF 2017-11-30,1.0,2.8500000000000014,1.25,,2017-11-30,150.68492647374194
CPPI for TDF 2017-11-30,1.0,2.9000000000000017,1.25,,2017-11-30,149.97995483360103
CPPI for TDF 2017-11-30,1.0,2.950000000000002,1.25,,2017-11-30,149.26608636096068
CPPI for TDF 2017-11-30,1.0,3.0000000000000018,1.25,,2017-11-30,148.54460973399165
CPPI for TDF 2017-11-30,1.0,3.0500000000000016,1.25,,2017-11-30,147.81681952479454
CPPI for TDF 2017-11-30,1.0,3.100000000000002,1.25,,2017-11-30,147.0840122633743
CPPI for TDF 2017-11-30,1.0,3.150000000000002,1.25,,2017-11-30,146.34748249187857
CPPI for TDF 2017-11-30,1.0,3.200000000000002,1.25,,2017-11-30,145.60851882564123
CPPI for TDF 2017-11-30,1.0,3.2500000000000018,1.25,,2017-11-30,144.86840003764956
CPPI for TDF 2017-11-30,1.0,3.300000000000002,1.25,,2017-11-30,144.12839118313445
CPPI for TDF 2017-11-30,1.0,3.3500000000000023,1.25,,2017-11-30,143.3897397809345
CPPI for TDF 2017-11-30,1.0,3.400000000000002,1.25,,2017-11-30,142.6536720681471
CPPI for TDF 2017-11-30,1.0,3.450000000000002,1.25,,2017-11-30,141.92138934439367
CPPI for TDF 2017-11-30,1.0,3.500000000000002,1.25,,2017-11-30,141.19406442168204
CPPI for TDF 2017-11-30,1.0,3.5500000000000025,1.25,,2017-11-30,140.47283819551689
CPPI for TDF 2017-11-30,1.0,3.6000000000000023,1.25,,2017-11-30,139.75881635235774
CPPI for TDF 2017-11-30,1.0,3.650000000000002,1.25,,2017-11-30,139.05306622803317
CPPI for TDF 2017-11-30,1.0,3.7000000000000024,1.25,,2017-11-30,138.35661383102155
CPPI for TDF 2017-11-30,1.0,3.7500000000000027,1.25,,2017-11-30,137.67044104380034
CPPI for TDF 2017-11-30,1.0,3.8000000000000025,1.25,,2017-11-30,136.9954830146359
CPPI for TDF 2017-11-30,1.0,3.8500000000000023,1.25,,2017-11-30,136.33262575135205
CPPI for TDF 2017-11-30,1.0,3.9000000000000026,1.25,,2017-11-30,135.6827039275904
CPPI for TDF 2017-11-30,1.0,3.950000000000003,1.25,,2017-11-30,135.04649891109568
CPPI for TDF 2017-11-30,1.0,4.000000000000003,1.25,,2017-11-30,134.42473702246997
CPPI for TDF 2017-11-30,1.0,4.0500000000000025,1.25,,2017-11-30,133.81808803169304
CPPI for TDF 2017-11-30,1.0,4.100000000000003,1.25,,2017-11-30,133.22716389850558
CPPI for TDF 2017-11-30,1.0,4.150000000000003,1.25,,2017-11-30,132.6525177615291
CPPI for TDF 2017-11-30,1.0,4.200000000000003,1.25,,2017-11-30,132.09464317971845
CPPI for TDF 2017-11-30,1.0,4.250000000000003,1.25,,2017-11-30,131.5539736284356
CPPI for TDF 2017-11-30,1.0,4.3000000000000025,1.25,,2017-11-30,131.03088225111384
CPPI for TDF 2017-11-30,1.0,4.350000000000003,1.25,,2017-11-30,130.52568186612544
CPPI for TDF 2017-11-30,1.0,4.400000000000003,1.25,,2017-11-30,130.03862522714851
CPPI for TDF 2017-11-30,1.0,4.450000000000003,1.25,,2017-11-30,129.56990553393902
CPPI for TDF 2017-11-30,1.0,4.5000000000000036,1.25,,2017-11-30,129.1196571891109
CPPI for TDF 2017-11-30,1.0,4.550000000000003,1.25,,2017-11-30,128.68795679519977
CPPI for TDF 2017-11-30,1.0,4.600000000000003,1.25,,2017-11-30,128.27482438497418
CPPI for TDF 2017-11-30,1.0,4.650000000000003,1.25,,2017-11-30,127.88022487671992
CPPI for TDF 2017-11-30,1.0,4.700000000000003,1.25,,2017-11-30,127.50406974501595
CPPI for TDF 2017-11-30,1.0,4.7500000000000036,1.25,,2017-11-30,127.14621889630725
CPPI for TDF 2017-11-30,1.0,4.800000000000003,1.25,,2017-11-30,126.80648273752216
CPPI for TDF 2017-11-30,1.0,4.850000000000003,1.25,,2017-11-30,126.48462442496036
CPPI for TDF 2017-11-30,1.0,4.900000000000004,1.25,,2017-11-30,126.18036227961339
CPPI for TDF 2017-11-30,1.0,4.950000000000004,1.25,,2017-11-30,125.89337235431894
CPPI for TDF 2017-11-30,1.0,5.0000000000000036,1.25,,2017-11-30,125.62329113726072
CPPI for TDF 2017-11-30,1.0,5.050000000000003,1.25,,2017-11-30,125.3978730144335
CPPI for TDF 2017-11-30,1.0,5.100000000000003,1.25,,2017-11-30,125.20219194440793
CPPI for TDF 2017-11-30,1.0,5.150000000000004,1.25,,2017-11-30,125.01544957006192
CPPI for TDF 2017-11-30,1.0,5.200000000000004,1.25,,2017-11-30,124.83763869803312
CPPI for TDF 2017-11-30,1.0,5.2500000000000036,1.25,,2017-11-30,124.66872474833504
CPPI for TDF 2017-11-30,1.0,5.300000000000004,1.25,,2017-11-30,124.50864651541472
CPPI for TDF 2017-11-30,1.0,5.350000000000004,1.25,,2017-11-30,124.35731703943975
CPPI for TDF 2017-11-30,1.0,5.400000000000004,1.25,,2017-11-30,124.21462458306333
CPPI for TDF 2017-11-30,1.0,5.450000000000004,1.25,,2017-11-30,124.08043370829569
CPPI for TDF 2017-11-30,1.0,5.5000000000000036,1.25,,2017-11-30,123.95458644755621
CPPI for TDF 2017-11-30,1.0,5.550000000000004,1.25,,2017-11-30,123.83690356245191
CPPI for TDF 2017-11-30,1.0,5.600000000000004,1.25,,2017-11-30,123.72718588323141
CPPI for TDF 2017-11-30,1.0,5.650000000000004,1.25,,2017-11-30,123.62521572153359
CPPI for TDF 2017-11-30,1.0,5.700000000000005,1.25,,2017-11-30,123.53075834843567
CPPI for TDF 2017-11-30,1.0,5.750000000000004,1.25,,2017-11-30,123.44356352957065
CPPI for TDF 2017-11-30,1.0,5.800000000000004,1.25,,2017-11-30,123.36336710865123
CPPI for TDF 2017-11-30,1.0,5.850000000000004,1.25,,2017-11-30,123.28989263040636
CPPI for TDF 2017-11-30,1.0,5.900000000000004,1.25,,2017-11-30,123.22285299380727
CPPI for TDF 2017-11-30,1.0,5.950000000000005,1.25,,2017-11-30,123.1619521261423
CPPI for TDF 2017-12-31,1.0,1.0,1.25,,2017-12-31,164.21290424927972
CPPI for TDF 2017-12-31,1.0,1.05,1.25,,2017-12-31,164.70030014494148
CPPI for TDF 2017-12-31,1.0,1.1,1.25,,2017-12-31,165.16708309165574
CPPI for TDF 2017-12-31,1.0,1.1500000000000001,1.25,,2017-12-31,165.61225611508584
CPPI for TDF 2017-12-31,1.0,1.2000000000000002,1.25,,2017-12-31,166.03484397023874
CPPI for TDF 2017-12-31,1.0,1.2500000000000002,1.25,,2017-12-31,166.43389609456815
CPPI for TDF 2017-12-31,1.0,1.3000000000000003,1.25,,2017-12-31,166.808489561942
CPPI for TDF 2017-12-31,1.0,1.3500000000000003,1.25,,2017-12-31,167.15773202713132
CPPI for TDF 2017-12-31,1.0,1.4000000000000004,1.25,,2017-12-31,167.4807646502049
CPPI for TDF 2017-12-31,1.0,1.4500000000000004,1.25,,2017-12-31,167.7767649899836
CPPI for TDF 2017-12-31,1.0,1.5000000000000004,1.25,,2017-12-31,168.0449498554919
CPPI for TDF 2017-12-31,1.0,1.5500000000000005,1.25,,2017-12-31,168.28457810420224
CPPI for TDF 2017-12-31,1.0,1.6000000000000005,1.25,,2017-12-31,168.49495337574925
CPPI for TDF 2017-12-31,1.0,1.6500000000000006,1.25,,2017-12-31,168.67542674972054
CPPI for TDF 2017-12-31,1.0,1.7000000000000006,1.25,,2017-12-31,168.82539931611444
CPPI for TDF 2017-12-31,1.0,1.7500000000000007,1.25,,2017-12-31,168.9443246470904
CPPI for TDF 2017-12-31,1.0,1.8000000000000007,1.25,,2017-12-31,169.0317111587009
CPPI for TDF 2017-12-31,1.0,1.8500000000000008,1.25,,2017-12-31,169.0871243514598
CPPI for TDF 2017-12-31,1.0,1.9000000000000008,1.25,,2017-12-31,169.1101889187535
CPPI for TDF 2017-12-31,1.0,1.9500000000000008,1.25,,2017-12-31,169.10059071236734
CPPI for TDF 2017-12-31,1.0,2.000000000000001,1.25,,2017-12-31,169.0580785546844
CPPI for TDF 2017-12-31,1.0,2.0500000000000007,1.25,,2017-12-31,168.98246588747594
CPPI for TDF 2017-12-31,1.0,2.100000000000001,1.25,,2017-12-31,168.87363224759457
CPPI for TDF 2017-12-31,1.0,2.1500000000000012,1.25,,2017-12-31,168.73152456035336
CPPI for TDF 2017-12-31,1.0,2.200000000000001,1.25,,2017-12-31,168.55615824189275
CPPI for TDF 2017-12-31,1.0,2.250000000000001,1.25,,2017-12-31,168.3476181023941
CPPI for TDF 2017-12-31,1.0,2.300000000000001,1.25,,2017-12-31,168.10605904263372
CPPI for TDF 2017-12-31,1.0,2.3500000000000014,1.25,,2017-12-31,167.83170653704153
CPPI for TDF 2017-12-31,1.0,2.4000000000000012,1.25,,2017-12-31,167.52485689713427
CPPI for TDF 2017-12-31,1.0,2.450000000000001,1.25,,2017-12-31,167.18587731000048
CPPI for TDF 2017-12-31,1.0,2.5000000000000013,1.25,,2017-12-31,166.81520564727592
CPPI for TDF 2017-12-31,1.0,2.5500000000000016,1.25,,2017-12-31,166.41335004096302
CPPI for TDF 2017-12-31,1.0,2.6000000000000014,1.25,,2017-12-31,165.98088822328072
CPPI for TDF 2017-12-31,1.0,2.6500000000000012,1.25,,2017-12-31,165.51846662873047
CPPI for TDF 2017-12-31,1.0,2.7000000000000015,1.25,,2017-12-31,165.02679925745286
CPPI for TDF 2017-12-31,1.0,2.7500000000000018,1.25,,2017-12-31,164.50666630001425
CPPI for TDF 2017-12-31,1.0,2.8000000000000016,1.25,,2017-12-31,163.9589125247091
CPPI for TDF 2017-12-31,1.0,2.8500000000000014,1.25,,2017-12-31,163.3844454295606
CPPI for TDF 2017-12-31,1.0,2.9000000000000017,1.25,,2017-12-31,162.7842331622084
CPPI for TDF 2017-12-31,1.0,2.950000000000002,1.25,,2017-12-31,162.1593022119382
CPPI for TDF 2017-12-31,1.0,3.0000000000000018,1.25,,2017-12-31,161.5107348792119
CPPI for TDF 2017-12-31,1.0,3.0500000000000016,1.25,,2017-12-31,160.8396665290491
CPPI for TDF 2017-12-31,1.0,3.100000000000002,1.25,,2017-12-31,160.14728263575947
CPPI for TDF 2017-12-31,1.0,3.150000000000002,1.25,,2017-12-31,159.4348156274819
CPPI for TDF 2017-12-31,1.0,3.200000000000002,1.25,,2017-12-31,158.7035415401018
CPPI for TDF 2017-12-31,1.0,3.2500000000000018,1.25,,2017-12-31,157.95477649104862
CPPI for TDF 2017-12-31,1.0,3.300000000000002,1.25,,2017-12-31,157.18987298453672
CPPI for TDF 2017-12-31,1.0,3.3500000000000023,1.25,,2017-12-31,156.4102160606733
CPPI for TDF 2017-12-31,1.0,3.400000000000002,1.25,,2017-12-31,155.6172193018469
CPPI for TDF 2017-12-31,1.0,3.450000000000002,1.25,,2017-12-31,154.8123207105986
CPPI for TDF 2017-12-31,1.0,3.500000000000002,1.25,,2017-12-31,153.9969784740506
CPPI for TDF 2017-12-31,1.0,3.5500000000000025,1.25,,2017-12-31,153.17266663066727
CPPI for TDF 2017-12-31,1.0,3.6000000000000023,1.25,,2017-12-31,152.340870655854
CPPI for TDF 2017-12-31,1.0,3.650000000000002,1.25,,2017-12-31,151.50308298350518
CPPI for TDF 2017-12-31,1.0,3.7000000000000024,1.25,,2017-12-31,150.6607984811579
CPPI for TDF 2017-12-31,1.0,3.7500000000000027,1.25,,2017-12-31,149.81550989692744
CPPI for TDF 2017-12-31,1.0,3.8000000000000025,1.25,,2017-12-31,148.9687032967334
CPPI for TDF 2017-12-31,1.0,3.8500000000000023,1.25,,2017-12-31,148.1218535106694
CPPI for TDF 2017-12-31,1.0,3.9000000000000026,1.25,,2017-12-31,147.2764196076224
CPPI for TDF 2017-12-31,1.0,3.950000000000003,1.25,,2017-12-31,146.43384041729968
CPPI for TDF 2017-12-31,1.0,4.000000000000003,1.25,,2017-12-31,145.59553011894195
CPPI for TDF 2017-12-31,1.0,4.0500000000000025,1.25,,2017-12-31,144.76287391588656
CPPI for TDF 2017-12-31,1.0,4.100000000000003,1.25,,2017-12-31,143.93722381500152
CPPI for TDF 2017-12-31,1.0,4.150000000000003,1.25,,2017-12-31,143.11989452976326
CPPI for TDF 2017-12-31,1.0,4.200000000000003,1.25,,2017-12-31,142.31215952536192
CPPI for TDF 2017-12-31,1.0,4.250000000000003,1.25,,2017-12-31,141.5152472238251
CPPI for TDF 2017-12-31,1.0,4.3000000000000025,1.25,,2017-12-31,140.73033738647143
CPPI for TDF 2017-12-31,1.0,4.350000000000003,1.25,,2017-12-31,139.95855769050803
CPPI for TDF 2017-12-31,1.0,4.400000000000003,1.25,,2017-12-31,139.20098051565105
CPPI for TDF 2017-12-31,1.0,4.450000000000003,1.25,,2017-12-31,138.4586199559579
CPPI for TDF 2017-12-31,1.0,4.5000000000000036,1.25,,2017-12-31,137.73242907099018
CPPI for TDF 2017-12-31,1.0,4.550000000000003,1.25,,2017-12-31,137.02329738948134
CPPI for TDF 2017-12-31,1.0,4.600000000000003,1.25,,2017-12-31,136.3320486774813
CPPI for TDF 2017-12-31,1.0,4.650000000000003,1.25,,2017-12-31,135.6594389818207
CPPI for TDF 2017-12-31,1.0,4.700000000000003,1.25,,2017-12-31,135.0682468284144
CPPI for TDF 2017-12-31,1.0,4.7500000000000036,1.25,,2017-12-31,134.49864438612906
CPPI for TDF 2017-12-31,1.0,4.800000000000003,1.25,,2017-12-31,133.94188652233308
CPPI for TDF 2017-12-31,1.0,4.850000000000003,1.25,,2017-12-31,133.39875805158226
CPPI for TDF 2017-12-31,1.0,4.900000000000004,1.25,,2017-12-31,132.8699880246577
CPPI for TDF 2017-12-31,1.0,4.950000000000004,1.25,,2017-12-31,132.35624752415686
CPPI for TDF 2017-12-31,1.0,5.0000000000000036,1.25,,2017-12-31,131.8581477121757
CPPI for TDF 2017-12-31,1.0,5.050000000000003,1.25,,2017-12-31,131.37623814175396
CPPI for TDF 2017-12-31,1.0,5.100000000000003,1.25,,2017-12-31,130.91100534257484
CPPI for TDF 2017-12-31,1.0,5.150000000000004,1.25,,2017-12-31,130.46287169003
CPPI for TDF 2017-12-31,1.0,5.200000000000004,1.25,,2017-12-31,130.03219456549309
CPPI for TDF 2017-12-31,1.0,5.2500000000000036,1.25,,2017-12-31,129.61926581410785
CPPI for TDF 2017-12-31,1.0,5.300000000000004,1.25,,2017-12-31,129.22431150492656
CPPI for TDF 2017-12-31,1.0,5.350000000000004,1.25,,2017-12-31,128.84749199661124
CPPI for TDF 2017-12-31,1.0,5.400000000000004,1.25,,2017-12-31,128.4889023103461
CPPI for TDF 2017-12-31,1.0,5.450000000000004,1.25,,2017-12-31,128.14342131145563
CPPI for TDF 2017-12-31,1.0,5.5000000000000036,1.25,,2017-12-31,127.81399307529124
CPPI for TDF 2017-12-31,1.0,5.550000000000004,1.25,,2017-12-31,127.5041792539239
CPPI for TDF 2017-12-31,1.0,5.600000000000004,1.25,,2017-12-31,127.21385909022706
CPPI for TDF 2017-12-31,1.0,5.650000000000004,1.25,,2017-12-31,126.94309801244289
CPPI for TDF 2017-12-31,1.0,5.700000000000005,1.25,,2017-12-31,126.69072184826106
CPPI for TDF 2017-12-31,1.0,5.750000000000004,1.25,,2017-12-31,126.45827847833802
CPPI for TDF 2017-12-31,1.0,5.800000000000004,1.25,,2017-12-31,126.24653484785438
CPPI for TDF 2017-12-31,1.0,5.850000000000004,1.25,,2017-12-31,126.05044140609033
CPPI for TDF 2017-12-31,1.0,5.900000000000004,1.25,,2017-12-31,125.86958293801514
CPPI for TDF 2017-12-31,1.0,5.950000000000005,1.25,,2017-12-31,125.7035015192206
CPPI for TDF 2018-01-31,1.0,1.0,1.25,,2018-01-31,165.49256958602678
CPPI for TDF 2018-01-31,1.0,1.05,1.25,,2018-01-31,166.08012055579388
CPPI for TDF 2018-01-31,1.0,1.1,1.25,,2018-01-31,166.64530671525583
CPPI for TDF 2018-01-31,1.0,1.1500000000000001,1.25,,2018-01-31,167.18694068786044
CPPI for TDF 2018-01-31,1.0,1.2000000000000002,1.25,,2018-01-31,167.7038558998936
CPPI for TDF 2018-01-31,1.0,1.2500000000000002,1.25,,2018-01-31,168.19491003634295
CPPI for TDF 2018-01-31,1.0,1.3000000000000003,1.25,,2018-01-31,168.65898851481313
CPPI for TDF 2018-01-31,1.0,1.3500000000000003,1.25,,2018-01-31,169.09500796573462
CPPI for TDF 2018-01-31,1.0,1.4000000000000004,1.25,,2018-01-31,169.5019197067188
CPPI for TDF 2018-01-31,1.0,1.4500000000000004,1.25,,2018-01-31,169.87871319855054
CPPI for TDF 2018-01-31,1.0,1.5000000000000004,1.25,,2018-01-31,170.2244194699913
CPPI for TDF 2018-01-31,1.0,1.5500000000000005,1.25,,2018-01-31,170.5381144983151
CPPI for TDF 2018-01-31,1.0,1.6000000000000005,1.25,,2018-01-31,170.81892253227568
CPPI for TDF 2018-01-31,1.0,1.6500000000000006,1.25,,2018-01-31,171.06601934404046
CPPI for TDF 2018-01-31,1.0,1.7000000000000006,1.25,,2018-01-31,171.27863539651054
CPPI for TDF 2018-01-31,1.0,1.7500000000000007,1.25,,2018-01-31,171.45605891240254
CPPI for TDF 2018-01-31,1.0,1.8000000000000007,1.25,,2018-01-31,171.59763883146985
CPPI for TDF 2018-01-31,1.0,1.8500000000000008,1.25,,2018-01-31,171.70278764230713
CPPI for TDF 2018-01-31,1.0,1.9000000000000008,1.25,,2018-01-31,171.7709840752965
CPPI for TDF 2018-01-31,1.0,1.9500000000000008,1.25,,2018-01-31,171.8017756434866
CPPI for TDF 2018-01-31,1.0,2.000000000000001,1.25,,2018-01-31,171.7947810184039
CPPI for TDF 2018-01-31,1.0,2.0500000000000007,1.25,,2018-01-31,171.74969222815645
CPPI for TDF 2018-01-31,1.0,2.100000000000001,1.25,,2018-01-31,171.6662766655665
CPPI for TDF 2018-01-31,1.0,2.1500000000000012,1.25,,2018-01-31,171.5443788945349
CPPI for TDF 2018-01-31,1.0,2.200000000000001,1.25,,2018-01-31,171.38392224335018
CPPI for TDF 2018-01-31,1.0,2.250000000000001,1.25,,2018-01-31,171.1849101742628
CPPI for TDF 2018-01-31,1.0,2.300000000000001,1.25,,2018-01-31,170.94742741930736
CPPI for TDF 2018-01-31,1.0,2.3500000000000014,1.25,,2018-01-31,170.6716408730376
CPPI for TDF 2018-01-31,1.0,2.4000000000000012,1.25,,2018-01-31,170.35780023368395
CPPI for TDF 2018-01-31,1.0,2.450000000000001,1.25,,2018-01-31,170.0062383850446
CPPI for TDF 2018-01-31,1.0,2.5000000000000013,1.25,,2018-01-31,169.61737151233135
CPPI for TDF 2018-01-31,1.0,2.5500000000000016,1.25,,2018-01-31,169.19169894616937
CPPI for TDF 2018-01-31,1.0,2.6000000000000014,1.25,,2018-01-31,168.7298027299517
CPPI for TDF 2018-01-31,1.0,2.6500000000000012,1.25,,2018-01-31,168.23234690681085
CPPI for TDF 2018-01-31,1.0,2.7000000000000015,1.25,,2018-01-31,167.700076523571
CPPI for TDF 2018-01-31,1.0,2.7500000000000018,1.25,,2018-01-31,167.13381635022193
CPPI for TDF 2018-01-31,1.0,2.8000000000000016,1.25,,2018-01-31,166.53446931460718
CPPI for TDF 2018-01-31,1.0,2.8500000000000014,1.25,,2018-01-31,165.90301465324927
CPPI for TDF 2018-01-31,1.0,2.9000000000000017,1.25,,2018-01-31,165.2405057804909
CPPI for TDF 2018-01-31,1.0,2.950000000000002,1.25,,2018-01-31,164.54806787939148
CPPI for TDF 2018-01-31,1.0,3.0000000000000018,1.25,,2018-01-31,163.82689521906093
CPPI for TDF 2018-01-31,1.0,3.0500000000000016,1.25,,2018-01-31,163.0782482044817
CPPI for TDF 2018-01-31,1.0,3.100000000000002,1.25,,2018-01-31,162.30345016607748
CPPI for TDF 2018-01-31,1.0,3.150000000000002,1.25,,2018-01-31,161.50388389762188
CPPI for TDF 2018-01-31,1.0,3.200000000000002,1.25,,2018-01-31,160.68098795235872
CPPI for TDF 2018-01-31,1.0,3.2500000000000018,1.25,,2018-01-31,159.83625270842856
CPPI for TDF 2018-01-31,1.0,3.300000000000002,1.25,,2018-01-31,158.9712162159899
CPPI for TDF 2018-01-31,1.0,3.3500000000000023,1.25,,2018-01-31,158.0874598395627
CPPI for TDF 2018-01-31,1.0,3.400000000000002,1.25,,2018-01-31,157.18660371032576
CPPI for TDF 2018-01-31,1.0,3.450000000000002,1.25,,2018-01-31,156.27030200421123
